id,sub_category,parts,model
70abe782-0c4a-4001-acd2-090b0a9ab830,ladder,"['step', 'front_side_rail']",ladder
6dc65d69-f795-478e-adaf-f4aea85fe023,ladder,"['front_side_rail', 'step', 'top_cap', 'foot']",ladder
dd0a02af-535f-4bdb-9554-1f9658222251,ladder,"['step', 'front_side_rail']",ladder
e0b34499-780c-4119-bcdc-21aec10f449e,ladder,"['step', 'top_cap', 'front_side_rail']",ladder
db6a7e1d-2d3c-43c2-bbaa-2cb15c25bbce,ladder,"['spreader', 'front_side_rail', 'rear_side_rail', 'top_cap', 'step']",ladder
f690e01d-8442-483c-99a4-815b2ddc572f,ladder,"['front_side_rail', 'step']",ladder
8fe9a9f4-76e3-4948-8f9d-f0d67b0e4874,ladder,"['step', 'front_side_rail']",ladder
82006574-a591-4673-910f-75b930183675,ladder,"['step', 'front_side_rail']",ladder
0e5e28d2-5dce-4dd9-9d12-72b1c9d5944e,ladder,"['step', 'front_side_rail']",ladder
25ec5d22-996f-48d8-8b08-9822f6b1ef0b,ladder,"['top_cap', 'front_side_rail', 'step', 'rear_side_rail', 'foot']",ladder
5a016234-5daa-440b-bda2-662014d3f77d,umbrellas & parasol,"['shaft', 'runner', 'open_close_button', 'canopy', 'handle', 'finial', 'short_ribs', 'long_ribs']",parasol
5621850e-c59b-4137-9b44-bae439dde937,ladder,"['step', 'front_side_rail']",ladder
4ba0da6e-f16e-4110-9c14-6f0f60484aa0,bicycle,"['tyre', 'rim', 'spokes', 'chain', 'saddle', 'pedals', 'seat_stay', 'fork', 'tube', 'handlebars', 'headset', 'chain_stay', 'brake']",bicycle
7ecc9673-2fc2-4f3c-a999-450f1649852c,bicycle,"['brakes', 'tube', 'pedals', 'spokes', 'chain_stay', 'saddle', 'fork', 'headset', 'handlebars', 'tyre', 'rim', 'brake', 'seat_stay']",bicycle
68e9634f-8af9-458b-a220-5c218953e824,bicycle,"['seat_stay', 'fork', 'saddle', 'chain', 'pedals', 'chain_stay', 'handlebars', 'spokes', 'headset', 'tube', 'tyre', 'rim']",bicycle
95e95b68-511a-41b0-bd15-f239bbe5e3f3,bicycle,"['fork', 'seat_stay', 'rim', 'tyre', 'spokes', 'pedals', 'handlebars', 'tube', 'chain_stay', 'headset', 'chain', 'saddle']",bicycle
001f409a-9365-4dee-a927-50904a04d99e,bicycle,"['pedals', 'tyre', 'saddle', 'seat_stay', 'spokes', 'chain_stay', 'handlebars', 'fork', 'headset', 'tube', 'chain', 'rim']",bicycle
e447be42-ea0c-4bef-8c41-df0649e69505,bicycle,"['brakes', 'chain', 'fork', 'saddle', 'spokes', 'headset', 'tube', 'brake', 'pedals', 'tyre', 'chain_stay', 'rim', 'handlebars', 'seat_stay']",bicycle
65b78110-1b80-442b-a21e-eece7b80acbc,bicycle,"['chain', 'saddle', 'pedals', 'seat_stay', 'spokes', 'fork', 'tube', 'rim', 'tyre', 'handlebars', 'headset', 'chain_stay', 'brake']",bicycle
dea20645-77cd-41bb-83f8-c209f8c4a929,skateboard,"['truck', 'deck', 'grip_tape', 'wheels']",skateboard
aa433b5c-552a-4b25-b304-c25685d3aad4,skateboard,"['wheels', 'truck', 'grip_tape', 'deck']",skateboard
6479635f-cb54-48bf-8e4a-a9851e239a57,skateboard,"['truck', 'hardware', 'wheels', 'grip_tape', 'deck']",skateboard
8ab77ee3-d5d0-4d85-ae91-f49690f99346,bicycle,"['headset', 'fork', 'chain', 'spokes', 'chain_stay', 'handlebars', 'brakes', 'pedals', 'tube', 'seat_stay', 'tyre', 'saddle', 'brake', 'rim']",bicycle
5c7fe04f-1eb5-4c98-9379-b81b132909f4,skateboard,"['deck', 'wheels', 'truck', 'grip_tape']",skateboard
4117507c-0ed2-418a-b6d4-e6fa06f707ec,skateboard,"['grip_tape', 'wheels', 'truck', 'deck']",skateboard
3cdc6822-cc8a-4c6d-821e-51e9579bf140,skateboard,"['grip_tape', 'deck', 'truck', 'wheels']",skateboard
0b3b6b9e-b8fb-45f8-b270-12e0f74f62df,skateboard,"['grip_tape', 'deck', 'truck', 'wheels', 'hardware']",skateboard
44311c2e-90b8-4ed4-8929-40f591fe83a9,dishwasher,"['top', 'access_panel', 'handle', 'door', 'back_panel', 'button', 'base', 'side_panel']",dishwasher
91d887ce-f184-4f73-89b6-a266ac19b941,dishwasher,"['back_panel', 'door', 'base', 'top', 'access_panel', 'side_panel', 'handle', 'button']",dishwasher
0f803666-cc7d-46f1-b6fc-d8d0a571605c,skateboard,"['deck', 'wheels', 'truck', 'hardware', 'grip_tape']",skateboard
9813b727-c9a6-460f-949b-9bfb7a66d98a,dishwasher,"['back_panel', 'door', 'handle', 'base', 'top', 'access_panel', 'side_panel', 'button']",dishwasher
c28e9953-e9f0-46dd-b7ff-302d5d0ccf70,dishwasher,"['handle', 'side_panel', 'base', 'top', 'door', 'button', 'back_panel']",dishwasher
de8d2f60-6f9b-4c03-a8e0-8b8b396fb640,skateboard,"['truck', 'deck', 'grip_tape', 'wheels', 'hardware']",skateboard
7179d21a-1b8b-48d3-8df9-43e579de71a1,dishwasher,"['side_panel', 'top', 'button', 'door', 'base', 'back_panel']",dishwasher
af6d5ea0-296b-4409-a1ce-01365a923237,skateboard,"['deck', 'hardware', 'truck', 'wheels', 'grip_tape']",skateboard
883237dc-09df-4600-be9c-2c468b3d47ba,dishwasher,"['base', 'handle', 'side_panel', 'top', 'door', 'back_panel']",dishwasher
b4bef95f-f6fc-4c5d-8e0c-197de4afd0c4,dishwasher,"['handle', 'back_panel', 'base', 'door', 'side_panel', 'top', 'button']",dishwasher
819b9979-02ee-4ad7-89c2-f976a6950bd9,dishwasher,"['side_panel', 'access_panel', 'top', 'back_panel', 'base', 'button', 'handle', 'door']",dishwasher
7b1032c4-cd05-4672-95c8-1b85479b10f8,dishwasher,"['side_panel', 'access_panel', 'top', 'back_panel', 'door', 'base', 'handle', 'button']",dishwasher
3a92a454-1952-42ac-8d89-780b917a583f,dishwasher,"['side_panel', 'access_panel', 'top', 'back_panel', 'door', 'base', 'handle', 'button']",dishwasher
5d777431-d637-415f-b0ee-aac7df12671b,dishwasher,"['top', 'back_panel', 'door', 'base', 'side_panel', 'button', 'access_panel', 'handle']",dishwasher
72d31235-6924-4245-99f4-6f4ef4780042,dishwasher,"['side_panel', 'access_panel', 'top', 'back_panel', 'door', 'base', 'handle', 'button']",dishwasher
3137c49b-19dc-475f-a51b-aba1ef901933,dishwasher,"['base', 'door', 'back_panel', 'top', 'side_panel', 'button', 'access_panel', 'handle']",dishwasher
c208afc0-c900-475b-ba83-fe7552935fb7,dishwasher,"['access_panel', 'button', 'handle', 'base', 'door', 'back_panel', 'top', 'side_panel']",dishwasher
e3e79c6f-1837-4069-9c0d-42f65dad074e,bird house,"['perch', 'side_walls', 'roof', 'base']",bird house
d854ce95-b0a4-4d55-959b-33956d656f70,dishwasher,"['top', 'base', 'access_panel', 'back_panel', 'side_panel', 'handle', 'door', 'button']",dishwasher
732d7010-5912-414b-b14d-0fcf8ab9873c,dishwasher,"['side_panel', 'access_panel', 'top', 'back_panel', 'door', 'base', 'handle', 'button']",dishwasher
4604e043-d42b-4068-b8e4-0f3f7350bb92,dishwasher,"['button', 'handle', 'side_panel', 'access_panel', 'top', 'back_panel', 'door', 'base']",dishwasher
17e59edb-ca43-4e36-b4f1-3f872465126e,dishwasher,"['button', 'door', 'access_panel', 'top', 'back_panel', 'base', 'handle', 'side_panel']",dishwasher
bca3a48b-fc6c-4da1-b5d6-58aba70802c0,dishwasher,"['access_panel', 'top', 'door', 'back_panel', 'side_panel', 'button', 'handle', 'base']",dishwasher
2963d7d6-0a9c-4487-ae99-5678ea4203eb,dishwasher,"['handle', 'access_panel', 'side_panel', 'back_panel', 'top', 'base', 'door']",dishwasher
da1251ab-3b11-4ea1-b987-f6f68a49ca35,dishwasher,"['access_panel', 'handle', 'side_panel', 'base', 'top', 'door', 'button', 'back_panel']",dishwasher
4895b47f-846b-4a5b-b639-d642728cf395,bicycle,"['brakes', 'rim', 'spokes', 'tube', 'gear_levers', 'handlebars', 'brake', 'pedals', 'saddle', 'seat_stay', 'fork', 'headset', 'tyre', 'chain']",bicycle
ddcbd3ad-b635-4040-ab8f-98c29a76f2cc,bicycle,"['spokes', 'headset', 'fork', 'seat_stay', 'chain', 'handlebars', 'tyre', 'rim', 'tube', 'chain_stay', 'pedals', 'saddle', 'brake']",bicycle
12db6324-347e-49bf-986e-252be5497c5c,dishwasher,"['handle', 'access_panel', 'side_panel', 'door', 'back_panel', 'base', 'top', 'button']",dishwasher
00f81921-8dfb-49a6-83cb-1e1b66e94cba,dishwasher,"['handle', 'side_panel', 'back_panel', 'top', 'door', 'base']",dishwasher
d4a61bbb-be29-44ae-93f6-58622aed37bc,bicycle,"['rim', 'spokes', 'pedals', 'chain', 'tyre', 'saddle', 'tube', 'seat_stay', 'fork', 'handlebars', 'chain_stay']",bicycle
772116c8-4013-4ba8-8534-8c003858ce7b,bicycle,"['seat_stay', 'tyre', 'chain_stay', 'spokes', 'saddle', 'pedals', 'chain', 'tube', 'fork', 'handlebars']",bicycle
34b90fe4-0821-4af1-83c2-8b1e6ce16a05,car,"['wiper', 'number_plate', 'windshield', 'doors', 'hood', 'headlight', 'taillight', 'rear_view_mirror', 'side_windows', 'roof', 'rear_window', 'grill', 'handle', 'seat', 'wheel', 'trunk', 'bottom']",car
edff2ef0-8456-45eb-8bce-bb8ff2bfc0c8,skateboard,"['truck', 'wheels', 'grip_tape', 'deck']",skateboard
7e5973b9-a605-4b53-99a7-969e77b4fc43,car,"['roof', 'rear_window', 'taillight', 'handle', 'rear_view_mirror', 'headlight', 'grill', 'doors', 'hood', 'wiper', 'side_windows', 'trunk', 'wheel', 'windshield', 'bottom']",car
2f0022d6-7aaa-4ba5-ad5c-7f61f0830a58,skateboard,"['hardware', 'truck', 'wheels', 'deck', 'grip_tape']",skateboard
ad8c8ecf-a681-403b-8566-1222b8260d91,skateboard,"['grip_tape', 'deck', 'truck', 'hardware', 'wheels']",skateboard
590b8b50-9bcb-40bf-b921-81f469d5d509,skateboard,"['deck', 'grip_tape', 'wheels', 'truck', 'hardware']",skateboard
2ab7bd84-7e5e-4e7c-9fa8-ae44e7710cb0,skateboard,"['hardware', 'truck', 'grip_tape', 'wheels', 'deck']",skateboard
5ca6119d-88ec-4034-a8ca-b07392db0f3e,bicycle,"['tube', 'fork', 'chain_stay', 'pedals', 'saddle', 'spokes', 'brakes', 'rim', 'handlebars', 'tyre', 'chain', 'gear_levers', 'seat_stay']",bicycle
d12f8fdc-bdb4-42ae-ac94-9d649d6c62ed,bicycle,"['spokes', 'saddle', 'tyre', 'rim', 'handlebars', 'chain_stay', 'pedals', 'tube', 'seat_stay', 'gear_levers', 'fork']",bicycle
a85908d3-5fd9-462e-bc42-e9e65b4de81e,bicycle,"['rim', 'tyre', 'headset', 'spokes', 'saddle', 'tube', 'chain_stay', 'brake', 'fork', 'gear_levers', 'seat_stay', 'pedals']",bicycle
dad4a11c-f3bf-4f99-8845-e4c345009f02,skateboard,"['wheels', 'truck', 'deck', 'grip_tape']",skateboard
d505b00f-5c9a-4b4b-a5c9-c51daae5ad98,skateboard,"['truck', 'grip_tape', 'deck', 'wheels']",skateboard
bed9d795-1cb4-4076-8644-05ddb3b47aa5,car,"['taillight', 'rear_view_mirror', 'side_windows', 'hood', 'rear_window', 'windshield', 'grill', 'wheel', 'handle', 'headlight', 'wiper', 'trunk', 'roof', 'bottom', 'number_plate', 'doors']",car
6d74253e-61cb-4274-8651-f726a099d396,skateboard,"['wheels', 'deck', 'truck', 'hardware', 'grip_tape']",skateboard
4a84096d-d8eb-40f9-8b81-c827128934c2,car,"['trunk', 'roof', 'handle', 'number_plate', 'bottom', 'wiper', 'rear_view_mirror', 'side_windows', 'windshield', 'rear_window', 'grill', 'wheel', 'headlight', 'doors', 'hood', 'seat']",car
f5675ad1-a620-489b-9c3d-20938f4d077d,skateboard,"['wheels', 'grip_tape', 'truck', 'deck']",skateboard
a28a605f-93c3-4968-a37b-9586b1c1c19d,skateboard,"['grip_tape', 'wheels', 'truck', 'deck']",skateboard
32394a20-a562-49e7-be88-41fb11054c03,skateboard,"['grip_tape', 'deck', 'truck', 'wheels']",skateboard
90bb7300-5ae4-4a2c-8670-7964b27f1dd8,skateboard,"['truck', 'deck', 'hardware', 'grip_tape', 'wheels']",skateboard
a474ca06-165f-4fd6-92ec-4f9db3f183c2,skateboard,"['truck', 'grip_tape', 'wheels', 'deck']",skateboard
f615f754-c688-476c-b50c-8f1d5e470863,skateboard,"['hardware', 'wheels', 'truck', 'grip_tape', 'deck']",skateboard
dec2f03d-a34d-4704-bb6c-c2af6373cd5a,skateboard,"['truck', 'wheels', 'grip_tape', 'hardware', 'deck']",skateboard
3c108da7-60aa-4545-8d28-0600e194837f,skateboard,"['truck', 'deck', 'wheels', 'grip_tape']",skateboard
5bcd44ab-2a87-44ce-8b90-eff026e17eea,car,"['wiper', 'rear_window', 'rear_view_mirror', 'windshield', 'roof', 'wheel', 'trunk', 'seat', 'hood', 'headlight', 'grill', 'bottom', 'side_windows', 'doors', 'taillight']",car
6e4a1c38-a478-4ddf-84d7-7891eeb81c40,car,"['bottom', 'rear_view_mirror', 'doors', 'handle', 'trunk', 'roof', 'side_windows', 'windshield', 'rear_window', 'headlight', 'hood', 'grill', 'wheel', 'number_plate', 'wiper']",car
7ef32f10-1574-4598-a479-6316425efd19,bicycle,"['rim', 'handlebars', 'tyre', 'spokes', 'chain_stay', 'tube', 'fork', 'seat_stay', 'saddle', 'headset', 'chain', 'pedals']",bicycle
cee5fdcc-6a0f-4612-9c3b-1f60e33129c9,skateboard,"['grip_tape', 'deck', 'truck', 'wheels']",skateboard
3cf19b6a-e26f-4433-9331-890b65a3609f,bicycle,"['spokes', 'tyre', 'handlebars', 'chain', 'chain_stay', 'saddle', 'fork', 'pedals', 'seat_stay', 'headset']",bicycle
6af5c6ba-4d2d-4b9a-91cd-bdee96e4a713,airplane,"['propeller_blade', 'windshield', 'wing', 'wheels', 'fin', 'door', 'body']",airplane
6b36d268-1d1e-426d-996a-c6befacaf6a3,bicycle,"['rim', 'tyre', 'spokes', 'saddle', 'pedals', 'seat_stay', 'fork', 'handlebars', 'chain_stay', 'headset', 'chain']",bicycle
b69efd47-67c7-4cda-ae90-7bdaf7dfbbd6,airplane,"['propeller_blade', 'windshield', 'wing', 'wheels', 'fin', 'door', 'body']",airplane
9392ec82-3d89-4249-91b5-4c4eec5310b6,bicycle,"['rim', 'tyre', 'saddle', 'spokes', 'handlebars', 'gear_levers', 'tube', 'chain_stay', 'pedals', 'chain', 'fork', 'seat_stay', 'headset']",bicycle
8a1015cb-a21c-47f0-88ca-e86d5c04de5f,airplane,"['propeller_blade', 'wing', 'body', 'fin', 'wheels', 'strut', 'windows', 'windshield']",airplane
522a23ba-bb8f-4dc2-b6cf-c82deaa2b4ad,car,"['wheel', 'trunk', 'grill', 'windshield', 'doors', 'hood', 'seat', 'bottom', 'roof', 'side_windows', 'handle', 'headlight', 'rear_window', 'rear_view_mirror', 'wiper']",car
bba58989-b79a-4abb-928c-ef21ec93538e,car,"['roof', 'doors', 'hood', 'seat', 'bottom', 'trunk', 'handle', 'wiper', 'headlight', 'wheel', 'rear_view_mirror', 'windshield', 'number_plate', 'rear_window', 'side_windows']",car
6aa8a4e1-d369-4cbd-8ee6-f47b5547ce95,bird house,"['roof', 'perch', 'base', 'side_walls', 'eyehook']",bird house
8db74640-84d9-4649-bb5e-51301f0618ce,car,"['roof', 'handle', 'hood', 'doors', 'wheel', 'wiper', 'headlight', 'trunk', 'number_plate', 'bottom', 'seat', 'rear_window', 'rear_view_mirror', 'windshield', 'side_windows']",car
0d7c3740-9fe2-4e2f-93a8-787a2a12354f,bird house,"['side_walls', 'base', 'perch']",bird house
c3be15c9-7968-4f24-827e-e8eb190e88e2,car,"['seat', 'trunk', 'doors', 'roof', 'headlight', 'hood', 'handle', 'wheel', 'wiper', 'side_windows', 'rear_view_mirror', 'grill', 'windshield', 'rear_window', 'bottom', 'number_plate']",car
fa63149a-ac8c-4348-bea2-27e2a9d1edca,bird house,"['side_walls', 'perch', 'base']",bird house
5cc2b35e-d452-45cc-bfd6-a7c381014dbc,car,"['doors', 'rear_view_mirror', 'trunk', 'bottom', 'wheel', 'windshield', 'grill', 'taillight', 'hood', 'seat']",car
b3fca4ed-3c35-4cbb-87ad-f7b6c3adb828,airplane,"['strut', 'wheels', 'propeller_blade', 'windshield', 'fin', 'door', 'wing', 'body', 'windows']",airplane
2914c84a-86d9-42ec-9f38-886764571555,bird house,"['roof', 'perch', 'base', 'side_walls']",bird house
52aab05f-050f-494a-bdd8-8cdb684c8c1b,airplane,"['body', 'wing', 'windshield', 'step', 'wheels', 'enginestretcher', 'fin', 'back_flap']",airplane
6997312d-f29c-41f1-8f97-cbcd12383541,bird house,"['base', 'side_walls', 'roof']",bird house
66bd792d-1187-4002-89b9-fd02099215d1,airplane,"['fin', 'back_flap', 'propeller_blade', 'wheels', 'step', 'windshield', 'wing', 'body']",airplane
270ac8e3-c6a2-46ae-a8e8-f7a7c21fe0cd,dishwasher,"['handle', 'door', 'button', 'side_panel', 'top', 'back_panel', 'base']",dishwasher
80018068-ada0-41b7-885c-f4587760a178,airplane,"['enginestretcher', 'back_flap', 'fin', 'wing', 'wheels', 'step', 'windshield', 'body']",airplane
bf7d15ae-80ba-4941-aa10-bcabcfe00bc9,bird house,"['side_walls', 'roof', 'base', 'perch']",bird house
50afda02-9dd5-4c6e-8c88-6065901e8bb7,airplane,"['step', 'wheels', 'back_flap', 'fin', 'windshield', 'enginestretcher', 'body', 'wing']",airplane
e10ad296-ab1f-4669-9829-1e25f820c8d3,bird house,"['side_walls', 'roof', 'perch', 'base']",bird house
d6571cb2-7e6d-4262-9814-0065fe6e2588,car,"['bottom', 'wheel', 'wiper', 'rear_window', 'side_windows', 'rear_view_mirror', 'hood', 'doors', 'trunk', 'handle', 'number_plate', 'headlight', 'windshield', 'roof', 'grill']",car
d2beb454-cea6-495e-9695-e2aea1fe3ff3,dishwasher,"['door', 'back_panel', 'side_panel', 'base', 'top', 'button', 'access_panel']",dishwasher
edcf21be-293d-4ba1-8861-b5d6a6a6b78f,car,"['bottom', 'rear_window', 'windshield', 'wiper', 'headlight', 'rear_view_mirror', 'doors', 'roof', 'trunk', 'hood', 'handle', 'side_windows', 'grill', 'wheel', 'number_plate']",car
6210f688-c6de-45d6-81db-9905d6f1c13c,dishwasher,"['side_panel', 'top', 'back_panel', 'base', 'door', 'button', 'access_panel']",dishwasher
98e16f1c-1a03-4c20-a27d-ef8f00ed2cdf,car,"['headlight', 'rear_view_mirror', 'bottom', 'grill', 'trunk', 'rear_window', 'windshield', 'number_plate', 'seat', 'roof', 'wheel', 'handle', 'wiper', 'hood', 'side_windows', 'doors']",car
98c95d6e-a83a-478c-8903-e7bfcf6763c4,bird house,"['base', 'roof', 'perch', 'side_walls']",bird house
6e10744e-90c0-4845-8040-baf6be51239b,car,"['doors', 'number_plate', 'rear_view_mirror', 'side_windows', 'taillight', 'rear_window', 'windshield', 'trunk', 'roof', 'wiper', 'hood', 'grill', 'bottom', 'seat', 'handle', 'headlight', 'wheel']",car
7fc3649d-658a-4acf-a35a-43e4d8bd4b86,bird house,"['eyehook', 'side_walls', 'rope', 'roof']",bird house
8d7337d2-1761-4a03-9414-af07c5e76a36,airplane,"['wheels', 'fin', 'propeller_blade', 'windshield', 'wing', 'body', 'windows', 'door', 'strut']",airplane
23e085a1-dea0-484a-afd6-88eadfefb6db,bird house,"['base', 'perch', 'roof', 'side_walls']",bird house
95114249-ffaf-438a-8f37-c732509fddfb,airplane,"['wheels', 'wing', 'windshield', 'propeller_blade', 'fin', 'door', 'body', 'strut', 'windows']",airplane
97d585a3-3099-4f7b-a96f-402326e8bb3e,bird house,"['base', 'feeder', 'side_walls', 'roof', 'rope']",bird house
d13a61ff-b087-4090-b9a5-8ec7ff53e260,bird house,"['perch', 'wall_mount', 'side_walls', 'roof']",bird house
427f6835-7f8d-47bb-8931-3996b22d6d5b,airplane,"['wheels', 'wing', 'propeller_blade', 'strut', 'fin', 'door', 'windows', 'body', 'windshield']",airplane
2b37b965-e75a-4a4d-ac16-19ee8dbe531b,bird house,"['roof', 'wall_mount', 'base', 'eyehook', 'side_walls', 'perch']",bird house
49bf205a-5171-4963-acca-3cd0af9426e0,airplane,"['strut', 'wheels', 'propeller_blade', 'windshield', 'fin', 'door', 'wing', 'body', 'windows']",airplane
e89ae9b0-15f4-4914-8954-855da791ec8e,bird house,"['roof', 'side_walls', 'wall_mount', 'base', 'perch']",bird house
010c2413-a025-4aef-ab13-2e477da860ec,bird house,"['base', 'perch', 'side_walls', 'roof']",bird house
7db74441-b11e-4c8c-871a-e31e45621ab5,airplane,"['wheels', 'wing', 'body', 'propeller_blade', 'fin', 'strut', 'windshield', 'windows']",airplane
e0c7c993-6827-4c97-a772-e37eccfefe41,bird house,"['perch', 'roof', 'side_walls']",bird house
a874230b-6c34-4fd7-b137-9c9740bbbd88,bird house,"['perch', 'roof', 'side_walls', 'base', 'eyehook', 'wall_mount']",bird house
4ee70503-0d9b-422c-a0b8-3e7d0c69b482,airplane,"['wheels', 'strut', 'wing', 'propeller_blade', 'fin', 'windshield', 'body']",airplane
5acfefda-dadc-4245-a5c0-cdeb97afdbf9,bird house,"['feeder', 'roof', 'side_walls', 'strap', 'base', 'eyehook']",bird house
3ef0c1d2-c74c-4e33-b55a-e26ebed4bf47,airplane,"['wheels', 'fin', 'strut', 'wing', 'propeller_blade', 'windshield', 'body', 'windows']",airplane
abe2775e-31b0-468b-853d-16e58ad3b3ad,bird house,"['perch', 'roof', 'base', 'side_walls']",bird house
406b3968-470c-482a-b541-ce229a81d987,airplane,"['wheels', 'wing', 'strut', 'windows', 'body', 'windshield', 'propeller_blade', 'fin']",airplane
04c8d1c4-24ae-4908-9bd8-e3cf72b66c99,bird house,"['perch', 'base', 'strap', 'roof', 'side_walls']",bird house
1e6b840d-494b-418a-bf1e-525ea95fcd5b,airplane,"['wing', 'body', 'propeller_blade', 'fin']",airplane
f2b5c347-4f2f-46e9-98d6-27ec46984a2a,bird house,"['perch', 'side_walls', 'roof', 'base']",bird house
8f426d3d-a9d6-42b9-9b44-393fbb464a2d,skateboard,"['truck', 'grip_tape', 'hardware', 'deck', 'wheels']",skateboard
1881c15e-2d22-4375-a0f9-ed8184e907d0,bicycle,"['saddle', 'headset', 'tube', 'fork', 'brake', 'handlebars', 'spokes', 'pedals', 'chain_stay', 'chain', 'rim', 'tyre', 'seat_stay', 'brakes']",bicycle
5de34063-6855-4919-a7fc-d35ba68adfc0,skateboard,"['truck', 'wheels', 'deck', 'grip_tape']",skateboard
2d11f628-1d6c-4042-8e6b-3e01d47da51d,skateboard,"['grip_tape', 'deck', 'wheels', 'hardware', 'truck']",skateboard
3fd37f3f-494f-4240-9d7b-4c41e6d3b06f,airplane,"['wheels', 'strut', 'fin', 'wing', 'windshield', 'propeller_blade', 'windows', 'body', 'door']",airplane
f1fd9531-6c05-4a1e-80f5-3edd169149a5,skateboard,"['grip_tape', 'wheels', 'truck', 'hardware', 'deck']",skateboard
57813b79-abaf-4b8c-b3bf-43e64ff9664a,car,"['headlight', 'rear_view_mirror', 'hood', 'roof', 'windshield', 'wheel', 'side_windows', 'trunk', 'grill', 'rear_window', 'seat', 'bottom', 'wiper', 'doors', 'handle', 'taillight', 'number_plate']",car
8c23f845-13a8-4586-a608-9dedda3518d8,skateboard,"['truck', 'hardware', 'grip_tape', 'deck', 'wheels']",skateboard
064fcb4c-2b8b-4960-88f2-5fe263d1e224,skateboard,"['deck', 'grip_tape', 'wheels', 'truck', 'hardware']",skateboard
d56bc0ff-3fb5-41cf-8d51-15a515b84b49,bicycle,"['chain', 'seat_stay', 'tube', 'saddle', 'fork', 'handlebars', 'pedals', 'spokes', 'rim', 'tyre', 'chain_stay']",bicycle
cb8a2cc8-377f-4382-8935-55638e615849,car,"['windshield', 'bottom', 'rear_view_mirror', 'side_windows', 'wheel', 'rear_window', 'seat', 'trunk', 'roof', 'hood', 'doors', 'handle', 'number_plate', 'wiper', 'headlight']",car
