model_id,tuples
a57bd897-9dfb-48dc-9c8e-8860ad722575,"{""top_panel"": ""metal"", ""handle"": ""metal"", ""bottom_panel"": ""metal"", ""support"": ""metal"", ""wheel"": ""metal""}"
2e1262b7-6366-4c91-b67e-7c6cb680e275,"{""support"": ""metal"", ""base"": ""metal"", ""seat"": ""fabric""}"
c6c59f2b-dd71-4168-a2b9-7be126752f35,"{""back_panel"": ""metal"", ""door"": ""metal"", ""vertical_side_panel"": ""metal"", ""support"": ""metal"", ""top_panel"": ""metal"", ""base"": ""metal"", ""handle"": ""metal"", ""leg"": ""metal""}"
91d829b0-1c1a-4aef-8d4a-d2e7c4c607f8,"{""leg"": ""metal"", ""bush"": ""plastic"", ""seat"": ""leather"", ""back"": ""fabric""}"
08a882c3-07b6-4b81-b990-6a00c298576c,"{""pillow"": ""fabric"", ""mattress"": ""fabric"", ""duvet"": ""fabric"", ""leg"": ""wood"", ""headboard"": ""wood"", ""base"": ""wood""}"
3c3a7a24-a56e-484b-8635-58b89da08980,"{""top"": ""marble"", ""support"": ""metal"", ""leg"": ""metal""}"
289b1b46-2bf1-46cd-8772-cbc1e48d5908,"{""base"": ""metal"", ""glass"": ""glass"", ""leg"": ""metal"", ""drawer"": ""metal"", ""handle"": ""wood"", ""door"": ""metal""}"
6b8ce109-9c2e-45a1-9ad9-98fbf4920576,"{""body"": ""metal"", ""rod"": ""plastic"", ""lamp_surrounding_frame"": ""metal"", ""base"": ""metal"", ""bulb"": ""glass"", ""support"": ""metal""}"
baac7621-1d11-41f2-8faa-b7743e22336f,"{""leg"": ""wood"", ""seat"": ""leather"", ""support"": ""wood""}"
08b9be17-ca91-40a4-bc2c-b38a56f8866a,"{""container"": ""ceramic"", ""base"": ""metal"", ""containing_things"": ""metal""}"
22ab04e3-9052-4a32-a31a-3aa8635b60b1,"{""base"": ""metal"", ""leg"": ""metal"", ""seat"": ""fabric"", ""support"": ""metal""}"
2b5d0862-64e2-4e28-b3e0-fb9c11c4edb0,"{""headboard"": ""wood"", ""bedskirt"": ""leather"", ""pillow"": ""leather"", ""cushion"": ""leather"", ""duvet"": ""fabric"", ""mattress"": ""fabric"", ""base"": ""metal""}"
db3b24dd-8b8e-49c1-88d8-962267415daa,"{""back"": ""wood"", ""armrest"": ""metal"", ""seat"": ""leather"", ""leg"": ""metal""}"
0a5c44f8-05fc-4e0f-993a-d213d3b28e95,"{""back"": ""leather"", ""armrest"": ""leather"", ""seat"": ""leather"", ""pillow"": ""leather"", ""leg"": ""metal"", ""base"": ""metal"", ""backrest"": ""metal""}"
553b5a54-b187-48a1-bd12-25f7175b6230,"{""arm"": ""metal"", ""lamp_surrounding_frame"": ""metal"", ""bulb"": ""glass"", ""rod"": ""metal""}"
b5fbe5ac-949e-4b6d-80a2-4aef3f756233,"{""container"": ""ceramic"", ""containing_things"": ""plastic""}"
69a1a475-ee6b-4e72-8aac-d1dd39fc3101,"{""container"": ""ceramic"", ""base"": ""ceramic"", ""containing_things"": ""plastic""}"
bade7d63-8376-4a8b-aa8b-51a5fbd0bb6a,"{""top_panel"": ""metal"", ""shelf"": ""metal"", ""drawer"": ""metal"", ""leg"": ""metal"", ""side_panel"": ""metal"", ""support"": ""metal"", ""handle"": ""metal"", ""base"": ""metal"", ""back_panel"": ""metal"", ""bottom_panel"": ""metal""}"
94b4d807-a6d7-47c6-82c1-b94a3166957f,"{""base"": ""metal"", ""body"": ""metal"", ""support"": ""metal"", ""wire"": ""plastic"", ""socket"": ""plastic"", ""bulb"": ""metal""}"
04adb5ec-e248-47cc-9dce-8a3901299fac,"{""container"": ""metal"", ""containing_things"": ""metal"", ""head"": ""metal""}"
40a08c77-95d8-4aeb-af4f-b36472a4cf3a,"{""leg"": ""metal"", ""cushion"": ""leather"", ""back"": ""leather"", ""base"": ""metal""}"
ad71dff9-3126-4d05-86d8-fe2d5a5b74a3,"{""leg"": ""metal"", ""support"": ""metal"", ""seat"": ""fabric"", ""cushion"": ""fabric""}"
c1b4920a-9a2c-4f29-bddd-338496539a70,"{""drawer"": ""metal"", ""top_panel"": ""metal"", ""bottom_panel"": ""metal"", ""vertical_side_panel"": ""metal"", ""back_panel"": ""metal"", ""support"": ""metal""}"
8a54c22f-b479-4dca-b75f-ba806d855270,"{""mattress"": ""fabric"", ""base"": ""metal"", ""duvet"": ""fabric"", ""headboard"": ""wood"", ""bedskirt"": ""leather""}"
1dc7dd2a-78b4-47d4-8230-987e2cbca525,"{""design"": ""metal"", ""pillow"": ""leather"", ""leg"": ""metal"", ""mattress"": ""fabric"", ""headboard"": ""wood"", ""duvet"": ""fabric"", ""base"": ""metal""}"
bde2a057-dbdc-4fb2-bc63-df156d80d728,"{""base"": ""metal"", ""containing_things"": ""metal"", ""container"": ""ceramic""}"
43e91c4f-2d43-48b1-a4bf-b7d283afcd69,"{""cushion"": ""leather"", ""seat"": ""leather"", ""leg"": ""metal"", ""base"": ""metal""}"
dfefc7e8-b718-4e6f-b90b-c093b880557e,"{""pillow"": ""fabric"", ""support"": ""wood"", ""bedskirt"": ""fabric"", ""base"": ""wood"", ""headboard"": ""fabric"", ""mattress"": ""fabric""}"
7968437d-fc21-41f3-97e8-84cc95f64db5,"{""top"": ""metal"", ""leg"": ""metal"", ""base"": ""metal""}"
67404e21-33ed-49a6-ab29-9dee17cc5cb5,"{""top"": ""marble"", ""leg"": ""metal"", ""base"": ""metal""}"
691d1368-8b12-4894-a234-8d2ff347d396,"{""leg"": ""metal"", ""seat"": ""fabric"", ""back"": ""fabric"", ""base"": ""metal""}"
85f9df74-38ee-4b0a-ba9f-af7c182247d2,"{""container"": ""ceramic"", ""base"": ""ceramic"", ""containing_things"": ""plastic""}"
813fd100-6995-455f-954f-ec59beb691bc,"{""seat"": ""leather"", ""leg"": ""metal"", ""support"": ""metal"", ""back"": ""leather""}"
b111abd5-4904-4cf4-9afe-e70c2679352c,"{""seat"": ""fabric"", ""leg"": ""metal"", ""bush"": ""plastic""}"
54e6dc0e-ca61-4f2b-8b0f-c1c226ff3c95,"{""seat"": ""leather"", ""support"": ""metal"", ""back"": ""leather"", ""design"": ""metal"", ""leg"": ""metal"", ""armrest"": ""plastic"", ""base"": ""metal""}"
a346c251-3edd-4253-a95b-830d3073f0c9,"{""duvet"": ""fabric"", ""bedskirt"": ""fabric"", ""leg"": ""metal"", ""mattress"": ""fabric"", ""headboard"": ""wood""}"
9c3145a2-47d1-49b4-85fb-128d6a88c31a,"{""support"": ""metal"", ""leg"": ""metal"", ""top"": ""marble"", ""base"": ""wood""}"
162b2c1a-7dcc-4765-adcc-b3a9ff87fff0,"{""top"": ""metal"", ""base"": ""metal"", ""support"": ""metal""}"
de028e12-4b08-4ce9-92ba-2f283d18bce1,"{""leg"": ""metal"", ""drawer"": ""wood"", ""bottom_panel"": ""wood"", ""base"": ""metal"", ""handle"": ""metal"", ""top_panel"": ""wood"", ""vertical_side_panel"": ""wood"", ""support"": ""metal"", ""back_panel"": ""wood""}"
f6108575-6e95-4e92-92b1-c29d3ef47405,"{""headboard"": ""fabric"", ""base"": ""wood"", ""bedskirt"": ""leather"", ""mattress"": ""fabric"", ""pillow"": ""fabric"", ""duvet"": ""fabric""}"
1e0cdf81-fa0c-4523-8476-1415ed2ca9fb,"{""top"": ""marble"", ""leg"": ""metal"", ""bush"": ""plastic""}"
433fe680-fb30-4521-a0b6-cee61f2209f2,"{""wheel"": ""metal"", ""bottom_panel"": ""metal"", ""side_panel"": ""metal"", ""support"": ""metal""}"
5fcbb235-1835-4b03-8818-7399fadbcfd5,"{""base"": ""wood"", ""door"": ""metal"", ""leg"": ""metal"", ""handle"": ""metal""}"
cb5628fc-c926-4bda-903a-1a5ff8d92d08,"{""base"": ""metal"", ""rod"": ""metal"", ""bulb"": ""glass"", ""arm"": ""metal"", ""lamp_surrounding_frame"": ""metal"", ""support"": ""metal"", ""wire"": ""plastic""}"
d48900da-6710-48a4-b4ea-7604a7a9073d,"{""drawer"": ""wood"", ""leg"": ""metal"", ""base"": ""wood"", ""door"": ""wood""}"
65bc6b2e-f6dc-42df-97b8-2c90ed057e9b,"{""seat"": ""leather"", ""back"": ""leather"", ""leg"": ""metal"", ""armrest"": ""plastic""}"
6ce9b555-93af-4650-a07e-f204efa18ac7,"{""leg"": ""metal"", ""armrest"": ""fabric"", ""seat"": ""fabric"", ""seat_cushion"": ""fabric""}"
a6c31ef8-83ab-4491-b898-87bcf66d475f,"{""support"": ""metal"", ""leg"": ""metal"", ""back"": ""wood"", ""seat"": ""wood""}"
9c21915f-8d48-4975-b3dc-0ac9e059a340,"{""leg"": ""metal"", ""seat_cushion"": ""fabric"", ""seat"": ""fabric""}"
88063181-6a37-4876-beb1-a8d2b1b6faae,"{""back"": ""fabric"", ""seat"": ""fabric"", ""backrest"": ""metal"", ""cushion"": ""fabric"", ""leg"": ""metal"", ""armrest"": ""wood"", ""base"": ""metal""}"
97eee95a-6d9e-4718-aea4-96659d0002d2,"{""head"": ""plastic"", ""containing_things"": ""plastic"", ""base"": ""ceramic"", ""container"": ""ceramic""}"
47e72ff1-7980-4319-9053-7bf753d71f7f,"{""seat"": ""fabric"", ""base"": ""metal"", ""footrest"": ""metal"", ""leg"": ""metal"", ""support"": ""metal""}"
2c38e0a4-3a6e-4d1c-8857-cc1b38e4377c,"{""base"": ""metal"", ""pole"": ""plastic"", ""bulb"": ""metal"", ""body"": ""metal"", ""harp"": ""metal"", ""support"": ""metal""}"
9cb1a380-9e07-4132-b609-22214267428e,"{""headboard"": ""wood"", ""duvet"": ""fabric"", ""pillow"": ""leather"", ""leg"": ""metal"", ""mattress"": ""fabric"", ""bedskirt"": ""leather"", ""base"": ""metal""}"
6ad62f3f-78a6-42db-bd96-ea21a01fed09,"{""headboard"": ""leather"", ""base"": ""wood"", ""bedskirt"": ""leather"", ""duvet"": ""fabric"", ""mattress"": ""fabric"", ""pillow"": ""fabric"", ""leg"": ""metal""}"
a0555138-65de-426b-b645-e68fe0fc312d,"{""bulb"": ""glass"", ""socket"": ""plastic"", ""rod"": ""metal"", ""base"": ""metal"", ""lamp_surrounding_frame"": ""metal"", ""support"": ""metal""}"
d2a6d777-e0b8-4d2f-94c4-9dcb370a648b,"{""top"": ""wood"", ""base"": ""metal"", ""leg"": ""metal""}"
b32dc5cc-7727-4a9a-8d7e-fa78980596a4,"{""leg"": ""metal"", ""seat_cushion"": ""fabric"", ""base"": ""wood"", ""support"": ""wood""}"
7d9b971e-58ee-4389-ba0f-7a4116d556af,"{""top_panel"": ""metal"", ""bottom_panel"": ""metal"", ""support"": ""metal"", ""handle"": ""metal"", ""wheel"": ""metal""}"
68d702b7-0078-4955-b240-5c53a2d13902,"{""leg"": ""metal"", ""top"": ""marble"", ""bush"": ""plastic""}"
d75f431d-4eff-46b9-863b-2903b7d07d8e,"{""design"": ""metal"", ""pillow"": ""fabric"", ""backrest"": ""metal"", ""cushion"": ""fabric"", ""leg"": ""metal"", ""seat"": ""fabric"", ""back"": ""fabric"", ""support"": ""metal""}"
e2b84e7c-f6fa-4060-93b2-35c76ae3baeb,"{""containing_things"": ""metal"", ""head"": ""metal"", ""container"": ""ceramic""}"
072d2b66-60c0-434a-b490-b6b3e81d5d28,"{""duvet"": ""fabric"", ""mattress"": ""fabric"", ""pillow"": ""fabric"", ""bedskirt"": ""leather"", ""base"": ""wood""}"
41245af6-33cc-4a32-9e46-e52c9b13aa29,"{""seat"": ""leather"", ""base"": ""metal"", ""backrest"": ""metal"", ""back"": ""leather"", ""leg"": ""metal"", ""support"": ""metal""}"
b9f1da5d-413b-40cf-a297-fa84a0907148,"{""containing_things"": ""plastic"", ""base"": ""ceramic"", ""container"": ""ceramic"", ""head"": ""plastic""}"
ca3dcd78-885e-452b-acd8-c307a1671171,"{""leg"": ""metal"", ""top"": ""marble"", ""bush"": ""plastic"", ""base"": ""metal""}"
be879b2e-c45b-48cb-bb4f-9f7e13fbcb40,"{""top_panel"": ""wood"", ""back_panel"": ""wood"", ""vertical_side_panel"": ""wood"", ""bottom_panel"": ""wood"", ""drawer"": ""wood"", ""leg"": ""metal"", ""handle"": ""metal""}"
65a1211a-f8a5-419b-b063-3655a3b80f8c,"{""socket"": ""plastic"", ""base"": ""metal"", ""body"": ""metal"", ""support"": ""metal"", ""bulb"": ""glass"", ""arm"": ""metal"", ""rod"": ""metal"", ""lamp_surrounding_frame"": ""metal""}"
402738f1-f615-4b1f-9288-54b77e62bd6a,"{""seat_cushion"": ""fabric"", ""seat"": ""leather"", ""leveller"": ""plastic"", ""base"": ""metal"", ""back"": ""leather"", ""leg"": ""metal"", ""design"": ""metal"", ""cushion"": ""leather"", ""backrest"": ""wood"", ""armrest"": ""wood""}"
fd90c5e7-76c5-4bf9-889d-1db1b72d8fc2,"{""containing_things"": ""metal"", ""head"": ""metal"", ""container"": ""metal""}"
e32ca995-2de1-454e-af08-adfd196e873b,"{""back_panel"": ""wood"", ""leg"": ""metal"", ""top_panel"": ""wood"", ""vertical_side_panel"": ""wood"", ""door"": ""wood"", ""bottom_panel"": ""wood"", ""handle"": ""metal""}"
0582ad2b-95fc-44b6-8adb-14e5e9c68bce,"{""base"": ""metal"", ""leg"": ""metal"", ""pillow"": ""fabric"", ""mattress"": ""fabric"", ""duvet"": ""fabric""}"
ef6743aa-bffd-4309-9315-615613b796aa,"{""back"": ""fabric"", ""seat"": ""fabric"", ""pillow"": ""fabric"", ""armrest"": ""wood"", ""leg"": ""metal"", ""base"": ""metal"", ""cushion"": ""fabric""}"
0735a873-148c-4179-8029-4fadd60cfe51,"{""top"": ""metal"", ""support"": ""metal"", ""base"": ""metal""}"
805fd4f0-a553-431d-bb97-929579f19f73,"{""base"": ""metal"", ""leg"": ""metal"", ""back_panel"": ""wood"", ""top_panel"": ""wood"", ""bottom_panel"": ""wood"", ""vertical_side_panel"": ""wood"", ""support"": ""metal"", ""drawer"": ""wood"", ""handle"": ""metal""}"
9be3c06f-2c2e-4470-ad8f-bb436ca0aabf,"{""top"": ""metal"", ""support"": ""metal"", ""leg"": ""metal""}"
3abddbbb-dbad-4917-9ee6-ad88b694b123,"{""seat"": ""fabric"", ""base"": ""metal"", ""leg"": ""metal""}"
429d4f9c-f873-453f-9565-5ee84319653a,"{""pole"": ""plastic"", ""socket"": ""plastic"", ""bulb"": ""glass"", ""support"": ""metal"", ""stand"": ""metal"", ""lamp_surrounding_frame"": ""metal""}"
ec6e45e7-7872-4fb2-ac71-714cdc3f5793,"{""mattress"": ""fabric"", ""bedskirt"": ""leather"", ""bush"": ""plastic"", ""leg"": ""wood"", ""headboard"": ""wood"", ""pillow"": ""fabric"", ""duvet"": ""fabric"", ""base"": ""wood""}"
84be0159-799b-4a75-a655-bb8fac360af4,"{""base"": ""metal"", ""armrest"": ""plastic"", ""leg"": ""metal"", ""seat"": ""leather"", ""back"": ""leather"", ""support"": ""metal"", ""backrest"": ""metal""}"
08e24d67-f75d-4d49-a4dc-61fe326ae238,"{""backrest"": ""metal"", ""seat"": ""leather"", ""support"": ""metal"", ""leg"": ""metal""}"
d3789a42-be3a-47bf-b5b8-f6925f5a620b,"{""pillow"": ""leather"", ""duvet"": ""fabric"", ""mattress"": ""fabric"", ""leg"": ""metal"", ""headboard"": ""wood"", ""base"": ""metal""}"
e0de243d-a0e6-44b6-a8bd-7e6521006dc5,"{""leg"": ""metal"", ""top"": ""wood""}"
3ea71ebd-6a64-4234-82ec-eca1e93174db,"{""leg"": ""wood"", ""top"": ""wood""}"
b95eb4a7-3dc5-4156-9888-20d86f3a3646,"{""leg"": ""metal"", ""seat"": ""leather"", ""cushion"": ""leather"", ""armrest"": ""plastic"", ""back"": ""leather""}"
685dcbe0-42f2-473e-8649-36e674c93f6e,"{""design"": ""metal"", ""base"": ""wood"", ""seat"": ""leather""}"
a5ba2b2f-b363-4a18-adc0-b91b901b6382,"{""headboard"": ""wood"", ""duvet"": ""fabric"", ""leg"": ""metal"", ""base"": ""metal"", ""mattress"": ""fabric"", ""pillow"": ""leather""}"
ab230f10-30c3-4ca0-a1c4-7d0f320f2aa0,"{""seat"": ""leather"", ""base"": ""metal"", ""leg"": ""metal""}"
9178b1a9-32f6-47ad-a535-02fc2305ae95,"{""leg"": ""metal"", ""top"": ""marble"", ""base"": ""metal"", ""support"": ""metal""}"
428d0eea-03b7-47c3-b1f7-80b697815746,"{""leg"": ""metal"", ""pillow"": ""fabric"", ""headboard"": ""wood"", ""base"": ""metal"", ""mattress"": ""fabric"", ""duvet"": ""fabric""}"
2c51123f-0112-4d07-a636-f009fd98bda5,"{""leg"": ""metal"", ""top"": ""marble""}"
6e8430a1-cca2-4bda-9a50-0113fe299daf,"{""leg"": ""metal"", ""top"": ""metal"", ""base"": ""metal""}"
57ab266d-8240-416c-afc9-32b2bdf4d893,"{""cushion"": ""leather"", ""leg"": ""metal"", ""seat"": ""leather"", ""base"": ""metal""}"
d8b74988-8ca4-4326-89ff-64b77a4777f0,"{""seat"": ""fabric"", ""support"": ""metal"", ""leg"": ""metal""}"
dfd33808-7505-4e50-aac6-56ef44d0a0fc,"{""base"": ""wood"", ""seat"": ""leather"", ""leg"": ""metal""}"
8c7de98a-8971-4735-a91e-6133ceb7195c,"{""headboard"": ""wood"", ""duvet"": ""fabric"", ""bedskirt"": ""leather"", ""mattress"": ""fabric"", ""base"": ""metal"", ""pillow"": ""leather""}"
ff5f6f2e-df0c-48f3-9776-7f660d179701,"{""leg"": ""metal"", ""support"": ""metal"", ""base"": ""metal"", ""cushion"": ""leather""}"
cc4d0bc3-21c3-4d99-ab8d-186a655a404d,"{""leg"": ""metal"", ""seat"": ""leather"", ""base"": ""metal""}"
e10d9eb2-1703-411b-975d-db05d511c115,"{""design"": ""metal"", ""base"": ""metal"", ""seat"": ""fabric"", ""leveller"": ""plastic"", ""cushion"": ""fabric"", ""back_horizontal_bar"": ""metal"", ""leg"": ""metal""}"
d3564652-6ded-463f-b6d0-17e7678b2784,"{""base"": ""metal"", ""arm"": ""metal"", ""wall_mount"": ""metal"", ""lamp_surrounding_frame"": ""metal"", ""pole"": ""plastic"", ""socket"": ""plastic"", ""bulb"": ""metal""}"
971835a4-432b-44f0-ac90-8d1e4ba41d14,"{""back"": ""leather"", ""seat"": ""leather"", ""base"": ""metal"", ""leg"": ""metal""}"
ff009355-c2dd-4b9b-b4c9-b8b23906f137,"{""container"": ""metal"", ""design"": ""metal"", ""base"": ""metal"", ""containing_things"": ""metal""}"
d2c48e7f-e4b6-41da-a58f-d34e31505d47,"{""bulb"": ""glass"", ""arm"": ""metal"", ""support"": ""metal"", ""base"": ""metal"", ""socket"": ""metal"", ""shade_cloth"": ""fabric"", ""body"": ""metal""}"
a4fea4db-a0a6-4a68-8a2a-9cfa2f144527,"{""support"": ""fabric"", ""seat"": ""fabric"", ""base"": ""wood""}"
2ed10a15-31f8-4bd9-ae3d-4d1ff5173dc1,"{""handle"": ""metal"", ""top_panel"": ""metal"", ""bottom_panel"": ""metal"", ""vertical_divider_panel"": ""metal"", ""door"": ""metal"", ""vertical_side_panel"": ""metal"", ""back_panel"": ""metal"", ""leg"": ""metal""}"
743997d9-43e0-4d09-9fb5-4210b58b1359,"{""pillow"": ""fabric"", ""headboard"": ""wood"", ""leg"": ""metal"", ""bedskirt"": ""fabric"", ""mattress"": ""fabric"", ""base"": ""metal""}"
de3621ed-598c-44d3-af9f-57b00aeb7526,"{""design"": ""metal"", ""base"": ""metal"", ""mattress"": ""fabric"", ""support"": ""metal"", ""leg"": ""metal"", ""pillow"": ""fabric""}"
d5e80b28-25ad-440d-b452-6209e026a91e,"{""seat"": ""leather"", ""support"": ""metal"", ""leg"": ""metal""}"
b7f06d61-72bd-436f-94c7-07b2654387f4,"{""backrest"": ""metal"", ""leg"": ""metal"", ""base"": ""metal"", ""support"": ""metal"", ""seat"": ""fabric"", ""back"": ""fabric"", ""armrest"": ""metal""}"
8e35affc-65dd-4ba6-a969-76a3f16f581d,"{""base"": ""wood"", ""mattress"": ""fabric"", ""leg"": ""metal"", ""pillow"": ""fabric"", ""shelf"": ""wood""}"
2cc1f288-a9a5-4096-87b6-92ec47f03543,"{""container"": ""ceramic"", ""head"": ""plastic"", ""containing_things"": ""plastic"", ""base"": ""ceramic""}"
fb019979-2edc-4854-81d9-0ce881eb6e47,"{""design"": ""metal"", ""head"": ""plastic"", ""container"": ""ceramic"", ""base"": ""ceramic"", ""containing_things"": ""plastic""}"
c1bc555f-7d00-47ab-a19b-37208faa7523,"{""leg"": ""metal"", ""pillow"": ""leather"", ""base"": ""metal"", ""mattress"": ""fabric""}"
fbae93c3-e516-48ad-8d26-3f2ebb8a6511,"{""leg"": ""metal"", ""seat"": ""fabric"", ""support"": ""metal""}"
4166d5df-4d14-4b94-abee-757fd804800e,"{""cushion"": ""leather"", ""leg"": ""metal"", ""backrest"": ""metal"", ""seat"": ""leather"", ""back"": ""leather"", ""pillow"": ""leather"", ""armrest"": ""leather""}"
d6796a9a-6e86-475f-bb37-2ad1327da97b,"{""shelf"": ""metal"", ""top_panel"": ""metal"", ""wheel"": ""metal"", ""support"": ""metal""}"
70c42fe8-76d2-47af-bb22-fc404fce07f4,"{""leg"": ""metal"", ""top"": ""metal"", ""tabletop_frame"": ""metal"", ""base"": ""metal""}"
b1c80c3d-69d1-47fb-a4b8-c885119077a3,"{""base"": ""metal"", ""cushion"": ""fabric"", ""back"": ""fabric"", ""armrest"": ""fabric""}"
a4e88bd2-6b4f-4fe8-aaed-e148c761dcc4,"{""seat"": ""wood"", ""leg"": ""wood"", ""back"": ""leather""}"
deba2d08-8163-472a-864c-606098803177,"{""leg"": ""metal"", ""container"": ""ceramic"", ""containing_things"": ""ceramic""}"
c0e408d1-b743-463f-9105-a03c574751dd,"{""base"": ""wood"", ""leg"": ""metal"", ""mattress"": ""fabric"", ""pillow"": ""fabric"", ""support"": ""wood"", ""headboard"": ""wood""}"
898a66c7-4342-4ee9-ac81-d9636ea57e44,"{""design"": ""metal"", ""base"": ""metal"", ""backrest"": ""metal"", ""back"": ""leather"", ""seat"": ""leather"", ""cushion"": ""leather"", ""pillow"": ""leather"", ""leg"": ""metal""}"
76ef52fb-3f8c-4374-9bf0-e6e91ceb2178,"{""leg"": ""wood"", ""base"": ""wood"", ""drawer"": ""wood"", ""top"": ""wood""}"
58dea9f7-3e78-49e3-8143-f0a6d1a82a5e,"{""bulb"": ""glass"", ""support"": ""metal"", ""base"": ""metal"", ""wire"": ""plastic"", ""socket"": ""plastic""}"
1ed49ac0-a999-4d14-90cf-0ebeed81b9ff,"{""leg"": ""metal"", ""pillow"": ""leather"", ""duvet"": ""fabric"", ""headboard"": ""wood"", ""design"": ""metal"", ""mattress"": ""fabric"", ""base"": ""metal""}"
fbaa5c21-8189-496f-87f7-699ed871d9bb,"{""leg"": ""metal"", ""bush"": ""plastic"", ""back"": ""leather"", ""seat"": ""leather""}"
41bd3160-bb5b-458b-a886-e9b4a4307b95,"{""base"": ""wood"", ""support"": ""wood"", ""leg"": ""wood"", ""design"": ""metal"", ""armrest"": ""leather"", ""leveller"": ""plastic"", ""seat"": ""leather""}"
a557c3fc-c13d-4b6e-908a-17880719fea8,"{""vertical_side_panel"": ""wood"", ""handle"": ""metal"", ""back_panel"": ""wood"", ""drawer"": ""wood"", ""bottom_panel"": ""wood"", ""top_panel"": ""wood"", ""leg"": ""metal""}"
ab78f341-1c62-43c3-aba3-12a044fd74fc,"{""leg"": ""metal"", ""top"": ""wood""}"
4e2b5ca9-33bc-4905-8ad3-6bd1ca632af2,"{""seat"": ""leather"", ""leg"": ""metal"", ""back"": ""leather"", ""support"": ""metal"", ""base"": ""metal""}"
18c51eb3-0021-4273-a0ea-c60e148611ea,"{""handle"": ""metal"", ""leg"": ""metal"", ""bottom_panel"": ""wood"", ""back_panel"": ""wood"", ""vertical_side_panel"": ""wood"", ""base"": ""wood"", ""top_panel"": ""wood"", ""door"": ""wood""}"
f63e28a1-cba5-4808-8d88-7ee9c02cd40e,"{""base"": ""wood"", ""leg"": ""metal"", ""top"": ""marble""}"
4935df29-a50c-45ca-ac69-e2346e999b12,"{""containing_things"": ""metal"", ""container"": ""metal""}"
8f815705-5f9d-4163-b3ef-1501e76e8947,"{""leg"": ""metal"", ""top"": ""marble"", ""base"": ""metal""}"
72c8065d-244b-4c0b-a8ae-7fb3fb078f5f,"{""leg"": ""metal"", ""base"": ""metal"", ""mattress"": ""fabric"", ""pillow"": ""leather"", ""headboard"": ""wood"", ""duvet"": ""fabric""}"
72a37cc3-49bd-46aa-91ed-4ae844c58371,"{""support"": ""metal"", ""armrest"": ""metal"", ""seat"": ""leather"", ""leg"": ""metal"", ""back"": ""leather""}"
f0436fa2-9b3f-4de9-b072-92fd400a489f,"{""leg"": ""metal"", ""seat"": ""leather"", ""design"": ""metal"", ""support"": ""metal"", ""base"": ""wood"", ""armrest"": ""leather"", ""back"": ""leather""}"
042f0055-2c1c-4bf2-a1f5-d6ff5ff61ed9,"{""seat"": ""leather"", ""armrest"": ""plastic"", ""leg"": ""metal"", ""support"": ""metal""}"
ada1aaa4-0887-41c4-ab0c-d0164dbe30fe,"{""leg"": ""wood"", ""top"": ""wood""}"
9f85a550-71db-4639-bab9-73c338390d8a,"{""container"": ""metal"", ""head"": ""metal"", ""base"": ""metal"", ""containing_things"": ""metal""}"
